Station_ID,Timestamp,CO_Channel,NOx_Channel,NO2_Channel,Ambient_Temperature,Relative_Humidity,Absolute_Humidity
STN-02,2021-04-03 11:00:00,0.5,1.0,90.0,22.3,58.7,0.7733
STN-02,2021-04-03 12:00:00,1.6,35.0,97.0,25.0,54.9,0.8365
STN-02,2021-04-03 13:00:00,1.6,1.0,88.0,25.0,52.7,0.8155
STN-02,2021-04-03 14:00:00,1.4,62.0,111.0,24.1,49.6,0.6986
STN-02,2021-04-03 15:00:00,0.6,7.0,105.0,23.2,46.9,0.6366
STN-02,2021-04-03 16:00:00,1.0,1.0,91.0,23.5,43.1,0.5876
STN-02,2021-04-03 17:00:00,1.7,56.0,113.0,23.7,43.3,0.585
STN-02,2021-04-03 18:00:00,2.7,70.0,112.0,22.8,41.8,0.5629
STN-02,2021-04-03 19:00:00,3.4,171.0,144.0,21.8,45.5,0.6162
STN-02,2021-04-03 20:00:00,3.2,113.0,116.0,20.4,50.8,0.6444
STN-02,2021-04-03 21:00:00,2.9,117.0,112.0,19.7,56.2,0.6689
STN-02,2021-04-03 22:00:00,2.7,91.0,106.0,18.0,58.9,0.6203
STN-02,2021-04-03 23:00:00,,163.0,96.0,17.6,70.0,0.7483
STN-02,2021-04-04 00:00:00,3.6,184.0,105.0,16.1,74.3,0.7527
STN-02,2021-04-04 01:00:00,2.2,184.0,87.0,16.5,79.3,0.8148
STN-02,2021-04-04 02:00:00,1.5,184.0,73.0,16.7,81.3,0.8551
STN-02,2021-04-04 03:00:00,0.5,184.0,69.0,16.9,77.1,0.7947
STN-02,2021-04-04 04:00:00,1.1,184.0,53.0,15.5,80.0,0.7871
STN-02,2021-04-04 05:00:00,,184.0,54.0,16.1,81.3,0.8317
STN-02,2021-04-04 06:00:00,,184.0,74.0,15.4,82.9,0.8011
STN-02,2021-04-04 07:00:00,2.0,184.0,72.0,15.7,80.1,0.7587
STN-02,2021-04-04 08:00:00,2.2,184.0,79.0,15.0,78.2,0.7503
STN-02,2021-04-04 09:00:00,1.7,117.0,65.0,15.3,69.9,0.683
STN-02,2021-04-04 10:00:00,1.3,48.0,76.0,17.1,61.3,0.6792
STN-02,2021-04-04 11:00:00,,1.0,60.0,18.2,57.2,0.6656
STN-02,2021-04-04 12:00:00,0.4,1.0,57.0,18.4,51.9,0.5928
STN-02,2021-04-04 13:00:00,0.8,1.0,58.0,18.8,54.8,0.5892
STN-02,2021-04-04 14:00:00,0.1,1.0,44.0,18.3,54.4,0.5791
STN-02,2021-04-04 15:00:00,0.2,1.0,40.0,18.3,55.4,0.611
STN-02,2021-04-04 16:00:00,1.2,1.0,33.0,17.6,57.7,0.6202
STN-02,2021-04-04 17:00:00,3.1,21.0,69.0,16.6,60.4,0.6363
STN-02,2021-04-04 18:00:00,3.3,62.0,78.0,15.5,59.4,0.6668
STN-02,2021-04-04 19:00:00,3.4,165.0,106.0,14.0,60.2,0.604
STN-02,2021-04-04 20:00:00,2.8,193.0,105.0,12.2,66.9,0.6598
STN-02,2021-04-04 21:00:00,2.1,207.0,94.0,11.6,68.7,0.6275
STN-02,2021-04-04 22:00:00,1.3,63.0,60.0,11.3,71.9,0.6919
STN-02,2021-04-04 23:00:00,1.2,34.0,48.0,10.2,75.3,0.6821
STN-02,2021-04-05 00:00:00,2.1,74.0,52.0,9.9,76.2,0.6928
STN-02,2021-04-05 01:00:00,1.7,26.0,42.0,10.4,73.2,0.669
STN-02,2021-04-05 02:00:00,0.2,1.0,8.0,9.0,74.2,0.5992
STN-02,2021-04-05 03:00:00,0.2,1.0,32.0,9.9,70.1,0.5528
STN-02,2021-04-05 04:00:00,0.0,1.0,29.0,11.0,68.4,0.527
STN-02,2021-04-05 05:00:00,0.0,1.0,23.0,11.3,66.6,0.5286
STN-02,2021-04-05 06:00:00,0.3,1.0,28.0,11.6,68.9,0.5591
STN-02,2021-04-05 07:00:00,0.4,1.0,37.0,11.3,69.5,0.516
STN-02,2021-04-05 08:00:00,1.5,1.0,75.0,14.6,64.5,0.5985
STN-02,2021-04-05 09:00:00,1.7,1.0,82.0,16.2,56.1,0.5599
STN-02,2021-04-05 10:00:00,0.0,1.0,63.0,17.3,41.4,0.4089
STN-02,2021-04-05 11:00:00,0.2,1.0,60.0,18.6,37.1,0.383
STN-02,2021-04-05 12:00:00,0.9,1.0,81.0,19.5,39.2,0.4094
STN-02,2021-04-05 13:00:00,0.2,1.0,45.0,19.9,41.6,0.4283
STN-02,2021-04-05 14:00:00,0.0,1.0,24.0,20.6,48.3,0.545
STN-02,2021-04-05 15:00:00,0.3,1.0,28.0,21.0,50.6,0.5893
STN-02,2021-04-05 16:00:00,0.0,1.0,38.0,20.5,49.3,0.5911
STN-02,2021-04-05 17:00:00,1.5,1.0,61.0,19.9,54.1,0.642
STN-02,2021-04-05 18:00:00,1.9,1.0,77.0,18.9,55.9,0.6719
STN-02,2021-04-05 19:00:00,2.5,14.0,95.0,18.5,56.3,0.7013
STN-02,2021-04-05 20:00:00,1.7,1.0,73.0,17.3,59.4,0.7032
STN-02,2021-04-05 21:00:00,1.7,1.0,86.0,17.7,60.6,0.7263
STN-02,2021-04-05 22:00:00,1.2,1.0,73.0,17.2,61.0,0.734
STN-02,2021-04-05 23:00:00,1.6,1.0,81.0,16.7,62.6,0.7049
STN-02,2021-04-06 00:00:00,1.8,1.0,82.0,16.8,64.8,0.6715
STN-02,2021-04-06 01:00:00,2.4,1.0,71.0,17.2,,0.6639
STN-02,2021-04-06 02:00:00,1.3,1.0,34.0,16.4,72.2,0.6976
STN-02,2021-04-06 03:00:00,0.9,1.0,31.0,16.2,68.5,0.6478
STN-02,2021-04-06 04:00:00,0.8,1.0,31.0,16.6,63.8,0.6241
STN-02,2021-04-06 05:00:00,1.3,1.0,29.0,16.6,63.8,0.5849
STN-02,2021-04-06 06:00:00,1.8,1.0,37.0,17.0,67.4,0.6188
STN-02,2021-04-06 07:00:00,2.5,22.0,67.0,17.4,68.0,0.6385
STN-02,2021-04-06 08:00:00,2.9,3.0,70.0,20.5,64.1,0.6983
STN-02,2021-04-06 09:00:00,1.7,1.0,56.0,,59.3,0.7462
STN-02,2021-04-06 10:00:00,0.9,1.0,42.0,24.0,54.4,0.75
STN-02,2021-04-06 11:00:00,1.3,1.0,46.0,24.8,53.5,0.7334
STN-02,2021-04-06 12:00:00,2.1,8.0,64.0,27.8,48.5,0.7478
STN-02,2021-04-06 13:00:00,1.7,6.0,72.0,27.9,44.4,0.6803
STN-02,2021-04-06 14:00:00,1.4,28.0,73.0,27.9,39.3,0.5854
STN-02,2021-04-06 15:00:00,1.4,1.0,,28.1,37.6,0.5815
STN-02,2021-04-06 16:00:00,1.4,49.0,92.0,26.5,39.4,0.5207
STN-02,2021-04-06 17:00:00,2.2,96.0,110.0,,41.1,0.519
STN-02,2021-04-06 18:00:00,2.7,148.0,110.0,23.6,44.6,0.5399
STN-02,2021-04-06 19:00:00,3.0,199.0,128.0,22.0,49.6,
STN-02,2021-04-06 20:00:00,2.5,99.0,115.0,20.5,53.7,0.5845
STN-02,2021-04-06 21:00:00,1.5,20.0,114.0,20.0,55.7,0.6105
STN-02,2021-04-06 22:00:00,1.2,27.0,91.0,19.2,58.5,0.6132
STN-02,2021-04-06 23:00:00,0.8,1.0,71.0,19.4,64.3,0.6651
STN-02,2021-04-07 00:00:00,0.3,1.0,62.0,19.4,66.4,0.7101
STN-02,2021-04-07 01:00:00,0.6,1.0,54.0,21.1,62.2,0.7114
STN-02,2021-04-07 02:00:00,0.5,1.0,38.0,20.3,68.5,0.788
STN-02,2021-04-07 03:00:00,0.8,1.0,60.0,21.4,67.4,0.8279
STN-02,2021-04-07 04:00:00,0.4,1.0,42.0,22.3,65.9,0.8363
STN-02,2021-04-07 05:00:00,0.0,1.0,51.0,23.9,63.4,0.8647
STN-02,2021-04-07 06:00:00,1.2,1.0,71.0,25.2,65.2,0.9283
STN-02,2021-04-07 07:00:00,1.5,1.0,112.0,23.1,66.7,0.8797
STN-02,2021-04-07 08:00:00,2.5,124.0,159.0,24.0,64.3,0.8841
STN-02,2021-04-07 09:00:00,3.1,82.0,161.0,26.8,58.2,0.9118
STN-02,2021-04-07 10:00:00,2.8,35.0,170.0,27.1,56.5,0.8702
STN-02,2021-04-07 11:00:00,2.1,1.0,140.0,31.0,47.6,0.9083
STN-02,2021-04-07 12:00:00,2.2,1.0,134.0,32.8,43.9,0.901
STN-02,2021-04-07 13:00:00,1.9,1.0,136.0,34.0,36.2,0.8298
STN-02,2021-04-07 14:00:00,1.9,1.0,150.0,33.7,36.2,0.8063
STN-02,2021-04-07 15:00:00,2.4,1.0,142.0,34.0,35.5,0.7952
STN-02,2021-04-07 16:00:00,3.1,1.0,147.0,34.1,34.2,0.7507
STN-02,2021-04-07 17:00:00,3.8,85.0,151.0,32.4,42.1,
STN-02,2021-04-07 18:00:00,4.9,192.0,185.0,31.4,48.5,0.8221
STN-02,2021-04-07 19:00:00,5.3,219.0,201.0,28.8,51.8,0.8051
STN-02,2021-04-07 20:00:00,4.7,143.0,179.0,27.1,58.4,0.8487
STN-02,2021-04-07 21:00:00,3.2,57.0,143.0,26.3,60.2,0.8525
STN-02,2021-04-07 22:00:00,2.8,101.0,146.0,25.5,63.6,0.8749
STN-02,2021-04-07 23:00:00,3.3,122.0,154.0,24.3,72.1,0.9543
STN-02,2021-04-08 00:00:00,3.6,83.0,140.0,23.5,82.5,1.0416
STN-02,2021-04-08 01:00:00,3.3,29.0,127.0,23.2,79.9,-1.0895758784634182
STN-02,2021-04-08 02:00:00,1.9,1.0,84.0,22.6,81.4,1.0478
STN-02,2021-04-08 03:00:00,1.7,1.0,91.0,22.1,80.0,1.037
STN-02,2021-04-08 04:00:00,0.5,1.0,48.0,20.2,78.9,0.9441
STN-02,2021-04-08 05:00:00,0.5,,48.0,20.9,80.5,0.9874
STN-02,2021-04-08 06:00:00,0.9,1.0,84.0,19.9,85.7,1.0108
STN-02,2021-04-08 07:00:00,1.6,1.0,118.0,19.6,85.5,1.0466
STN-02,2021-04-08 08:00:00,2.5,124.0,150.0,19.0,,1.0543
STN-02,2021-04-08 09:00:00,2.2,28.0,,20.7,81.5,1.0592
STN-02,2021-04-08 10:00:00,2.4,162.0,147.0,23.9,75.6,1.0897
STN-02,2021-04-08 11:00:00,1.8,71.0,121.0,25.2,71.8,1.0746
STN-02,2021-04-08 12:00:00,2.1,6.0,110.0,26.0,69.6,1.0695
STN-02,2021-04-08 13:00:00,2.5,24.0,,25.7,74.7,1.0939
STN-02,2021-04-08 14:00:00,2.9,68.0,93.0,25.7,79.1,1.135
STN-02,2021-04-08 15:00:00,2.2,1.0,89.0,25.5,83.3,1.1557
STN-02,2021-04-08 16:00:00,2.3,1.0,100.0,27.4,88.0,1.2634
STN-02,2021-04-08 17:00:00,1.9,1.0,85.0,25.3,87.9,1.2584
STN-02,2021-04-08 18:00:00,3.3,45.0,123.0,23.7,90.9,1.3162
STN-02,2021-04-08 19:00:00,3.0,48.0,112.0,23.1,91.3,1.3789
STN-02,2021-04-08 20:00:00,1.8,24.0,89.0,21.6,94.7,1.3657
STN-02,2021-04-08 21:00:00,1.6,35.0,97.0,20.0,90.3,1.3077
STN-02,2021-04-08 22:00:00,0.0,1.0,54.0,18.4,90.2,1.2748
STN-02,2021-04-08 23:00:00,0.0,1.0,28.0,17.7,91.9,1.285
STN-02,2021-04-09 00:00:00,0.0,1.0,31.0,16.4,88.3,1.202
STN-02,2021-04-09 01:00:00,0.0,1.0,8.0,16.1,91.6,1.2294
STN-02,2021-04-09 02:00:00,0.0,1.0,5.0,15.4,87.8,1.1151
STN-02,2021-04-09 03:00:00,0.0,1.0,30.0,12.8,91.2,1.0355
STN-02,2021-04-09 04:00:00,0.7,1.0,44.0,13.3,91.6,1.0609
STN-02,2021-04-09 05:00:00,1.2,1.0,47.0,12.5,96.3,1.1144
STN-02,2021-04-09 06:00:00,1.1,1.0,48.0,11.9,98.3,1.1268
STN-02,2021-04-09 07:00:00,2.3,,84.0,14.2,93.9,1.158
STN-02,2021-04-09 08:00:00,3.4,98.0,102.0,15.1,93.2,1.1826
STN-02,2021-04-09 09:00:00,3.6,124.0,120.0,16.1,84.6,1.1537
STN-02,2021-04-09 10:00:00,3.1,219.0,155.0,16.8,79.1,1.0586
STN-02,2021-04-09 11:00:00,1.6,101.0,166.0,19.6,68.6,
STN-02,2021-04-09 12:00:00,0.0,1.0,128.0,21.2,54.9,0.8975
STN-02,2021-04-09 13:00:00,0.0,1.0,124.0,21.7,53.2,0.9144
STN-02,2021-04-09 14:00:00,0.9,1.0,140.0,23.0,50.2,0.9514
STN-02,2021-04-09 15:00:00,1.8,95.0,176.0,23.4,40.1,0.8003
STN-02,2021-04-09 16:00:00,2.8,113.0,185.0,24.6,38.0,0.8119
STN-02,2021-04-09 17:00:00,3.2,203.0,200.0,22.4,39.3,0.7488
STN-02,2021-04-09 18:00:00,3.4,274.0,210.0,19.6,44.3,0.738
STN-02,2021-04-09 19:00:00,3.8,321.0,222.0,18.8,46.5,0.7564
STN-02,2021-04-09 20:00:00,3.9,276.0,186.0,17.3,51.2,0.7801
STN-02,2021-04-09 21:00:00,3.2,179.0,175.0,16.9,49.4,0.7489
STN-02,2021-04-09 22:00:00,2.8,162.0,168.0,16.8,49.2,0.7517
STN-02,2021-04-09 23:00:00,4.0,292.0,183.0,17.0,53.8,0.7909
STN-02,2021-04-10 00:00:00,3.4,200.0,153.0,16.5,56.8,0.8532
STN-02,2021-04-10 01:00:00,2.3,70.0,122.0,16.0,62.2,0.8547
STN-02,2021-04-10 02:00:00,1.6,43.0,100.0,15.4,60.1,0.8238
STN-02,2021-04-10 03:00:00,1.4,1.0,93.0,15.7,62.9,0.8549
STN-02,2021-04-10 04:00:00,0.6,1.0,62.0,15.5,60.3,0.8591
STN-02,2021-04-10 05:00:00,0.2,1.0,57.0,15.8,60.3,0.8487
STN-02,2021-04-10 06:00:00,0.1,1.0,53.0,15.3,62.3,
STN-02,2021-04-10 07:00:00,1.9,19.0,105.0,14.7,62.9,0.83
STN-02,2021-04-10 08:00:00,1.8,17.0,106.0,15.2,60.7,0.8333
STN-02,2021-04-10 09:00:00,1.3,1.0,107.0,17.1,53.1,0.8528
STN-02,2021-04-10 10:00:00,1.6,31.0,122.0,17.9,53.7,0.844
STN-02,2021-04-10 11:00:00,1.6,39.0,120.0,20.8,49.6,0.882
STN-02,2021-04-10 12:00:00,1.7,88.0,122.0,22.0,43.2,0.8192
STN-02,2021-04-10 13:00:00,1.6,28.0,104.0,21.7,43.6,0.8008
STN-02,2021-04-10 14:00:00,2.5,130.0,,21.7,42.5,0.7507
STN-02,2021-04-10 15:00:00,2.6,176.0,119.0,24.5,44.0,0.8417
STN-02,2021-04-10 16:00:00,2.0,121.0,,24.3,48.5,0.9129
STN-02,2021-04-10 17:00:00,2.1,16.0,73.0,24.2,54.9,1.0385
STN-02,2021-04-10 18:00:00,3.2,101.0,112.0,22.7,57.2,1.0172
STN-02,2021-04-10 19:00:00,3.9,147.0,120.0,21.1,65.0,1.0342
STN-02,2021-04-10 20:00:00,4.0,138.0,116.0,19.6,71.3,1.0504
STN-02,2021-04-10 21:00:00,3.2,136.0,120.0,17.9,74.3,1.0005
STN-02,2021-04-10 22:00:00,,61.0,88.0,16.7,75.7,0.925
STN-02,2021-04-10 23:00:00,2.1,10.0,57.0,15.6,79.1,0.9404
STN-02,2021-04-11 00:00:00,1.9,1.0,38.0,15.4,79.1,0.8963
STN-02,2021-04-11 01:00:00,1.7,1.0,67.0,15.2,78.8,0.8831
STN-02,2021-04-11 02:00:00,1.2,1.0,35.0,15.4,77.1,0.8667
STN-02,2021-04-11 03:00:00,1.4,1.0,32.0,16.4,73.3,0.8617
STN-02,2021-04-11 04:00:00,0.9,,4.0,15.8,76.2,0.8706
STN-02,2021-04-11 05:00:00,0.3,1.0,6.0,15.2,75.2,0.8284
STN-02,2021-04-11 06:00:00,1.0,,14.0,14.5,75.7,0.8095
STN-02,2021-04-11 07:00:00,1.0,1.0,27.0,,71.9,0.7818
STN-02,2021-04-11 08:00:00,1.9,61.0,63.0,15.0,67.5,0.7551
STN-02,2021-04-11 09:00:00,2.0,73.0,62.0,15.9,66.9,0.7996
STN-02,2021-04-11 10:00:00,1.5,45.0,62.0,18.9,64.2,0.8738
STN-02,2021-04-11 11:00:00,2.4,91.0,70.0,20.1,61.8,0.8653
STN-02,2021-04-11 12:00:00,2.3,27.0,74.0,21.2,58.7,
STN-02,2021-04-11 13:00:00,2.6,91.0,90.0,21.9,54.2,0.7911
STN-02,2021-04-11 14:00:00,2.6,58.0,,21.3,57.1,0.8078
STN-02,2021-04-11 15:00:00,2.5,1.0,96.0,21.8,54.6,0.8278
STN-02,2021-04-11 16:00:00,3.1,104.0,126.0,20.6,51.2,0.768
STN-02,2021-04-11 17:00:00,3.6,215.0,153.0,17.7,56.0,0.7496
STN-02,2021-04-11 18:00:00,3.9,219.0,157.0,15.4,65.5,0.8026
STN-02,2021-04-11 19:00:00,3.7,176.0,130.0,15.2,68.9,0.8463
STN-02,2021-04-11 20:00:00,2.7,124.0,122.0,14.0,75.7,
STN-02,2021-04-11 21:00:00,2.2,97.0,87.0,13.0,83.9,0.9723
STN-02,2021-04-11 22:00:00,1.7,63.0,94.0,12.4,85.2,0.9394
STN-02,2021-04-11 23:00:00,2.7,101.0,,12.6,88.2,1.0008
STN-02,2021-04-12 00:00:00,2.3,79.0,102.0,12.2,85.4,0.9781
STN-02,2021-04-12 01:00:00,2.0,21.0,93.0,12.4,90.1,1.0339
STN-02,2021-04-12 02:00:00,1.2,1.0,59.0,10.9,94.9,1.0284
STN-02,2021-04-12 03:00:00,0.6,1.0,65.0,10.5,99.0,1.0822
STN-02,2021-04-12 04:00:00,0.6,1.0,65.0,10.9,99.0,1.1186
STN-02,2021-04-12 05:00:00,1.2,1.0,70.0,10.9,98.5,1.119
STN-02,2021-04-12 06:00:00,1.8,63.0,111.0,11.5,95.6,1.1374
STN-02,2021-04-12 07:00:00,2.7,169.0,117.0,10.8,98.2,1.152
STN-02,2021-04-12 08:00:00,3.5,,158.0,10.8,94.5,1.1211
STN-02,2021-04-12 09:00:00,2.7,234.0,157.0,12.0,88.0,1.1181
STN-02,2021-04-12 10:00:00,2.9,276.0,164.0,14.9,84.0,1.1304
STN-02,2021-04-12 11:00:00,1.7,139.0,132.0,15.4,75.9,1.0659
STN-02,2021-04-12 12:00:00,1.3,59.0,114.0,17.7,70.2,
STN-02,2021-04-12 13:00:00,1.0,1.0,84.0,19.4,71.6,1.1039
STN-02,2021-04-12 14:00:00,2.0,,123.0,20.9,69.7,1.0831
STN-02,2021-04-12 15:00:00,1.8,94.0,131.0,21.0,71.4,1.1046
STN-02,2021-04-12 16:00:00,1.9,82.0,125.0,19.8,72.1,1.0499
STN-02,2021-04-12 17:00:00,2.4,148.0,161.0,18.4,75.4,1.0642
STN-02,2021-04-12 18:00:00,3.1,224.0,168.0,19.5,80.3,1.1796
STN-02,2021-04-12 19:00:00,3.6,212.0,167.0,18.2,79.9,1.1844
STN-02,2021-04-12 20:00:00,2.8,160.0,150.0,16.9,79.8,1.1581
STN-02,2021-04-12 21:00:00,2.5,157.0,149.0,16.4,79.5,1.1623
STN-02,2021-04-12 22:00:00,1.8,112.0,135.0,-11.649380904394185,84.4,1.2327
STN-02,2021-04-12 23:00:00,2.0,32.0,123.0,16.6,81.2,1.1937
STN-02,2021-04-13 00:00:00,1.8,1.0,103.0,15.6,87.0,1.2349
STN-02,2021-04-13 01:00:00,1.5,1.0,87.0,14.4,89.9,1.2246
STN-03,2021-01-01 00:00:00,0.0,376.0,179.0,5.2,46.7,0.5969
STN-03,2021-01-01 01:00:00,0.0,365.0,155.0,2.7,55.3,0.6091
STN-03,2021-01-01 02:00:00,0.0,305.0,132.0,2.3,55.4,0.6068
STN-03,2021-01-01 03:00:00,0.0,320.0,148.0,2.4,53.1,0.5493
STN-03,2021-01-01 04:00:00,0.0,263.0,131.0,1.8,47.7,0.4702
STN-03,2021-01-01 05:00:00,0.0,265.0,130.0,1.8,51.9,0.5013
STN-03,2021-01-01 06:00:00,1.0,440.0,157.0,0.9,57.3,0.5071
STN-03,2021-01-01 07:00:00,2.0,511.0,177.0,0.8,56.1,0.4766
STN-03,2021-01-01 08:00:00,2.9,620.0,203.0,3.2,,0.5264
STN-03,2021-01-01 09:00:00,3.4,609.0,215.0,4.6,49.2,0.5309
STN-03,2021-01-01 10:00:00,2.8,585.0,219.0,8.7,39.3,0.5686
STN-03,2021-01-01 11:00:00,2.7,622.0,231.0,10.5,36.7,0.5077
STN-03,2021-01-01 12:00:00,2.7,546.0,201.0,10.8,40.6,0.4991
STN-03,2021-01-01 13:00:00,3.1,590.0,220.0,11.7,38.7,0.4731
STN-03,2021-01-01 14:00:00,3.2,555.0,208.0,12.3,34.1,0.4231
STN-03,2021-01-01 15:00:00,3.2,519.0,199.0,14.5,29.4,0.4762
STN-03,2021-01-01 16:00:00,2.9,518.0,196.0,13.1,29.5,0.4382
STN-03,2021-01-01 17:00:00,2.6,521.0,183.0,11.9,35.4,0.4729
STN-03,2021-01-01 18:00:00,3.1,628.0,201.0,9.7,44.2,0.5185
STN-03,2021-01-01 19:00:00,3.1,638.0,212.0,9.6,47.2,0.5854
STN-03,2021-01-01 20:00:00,3.0,558.0,203.0,7.7,49.9,0.5351
STN-03,2021-01-01 21:00:00,1.5,358.0,168.0,7.4,44.7,0.4961
STN-03,2021-01-01 22:00:00,0.8,268.0,137.0,7.3,47.6,0.516
STN-03,2021-01-01 23:00:00,0.6,149.0,108.0,6.4,52.3,0.5562
STN-03,2021-01-02 00:00:00,0.7,212.0,118.0,5.0,59.0,0.545
STN-03,2021-01-02 01:00:00,0.0,20.0,95.0,5.4,56.8,0.5427
STN-03,2021-01-02 02:00:00,0.0,40.0,79.0,6.0,59.9,0.6041
STN-03,2021-01-02 03:00:00,0.0,85.0,87.0,6.3,59.8,0.6199
STN-03,2021-01-02 04:00:00,0.0,2.0,53.0,6.1,60.9,0.647
STN-03,2021-01-02 05:00:00,0.0,1.0,56.0,5.7,61.3,0.6362
STN-03,2021-01-02 06:00:00,0.0,1.0,51.0,3.4,64.1,0.5913
STN-03,2021-01-02 07:00:00,0.1,51.0,66.0,4.0,66.8,0.6374
STN-03,2021-01-02 08:00:00,2.1,273.0,108.0,5.4,70.4,0.7252
STN-03,2021-01-02 09:00:00,2.7,361.0,108.0,6.8,61.8,0.6868
STN-03,2021-01-02 10:00:00,2.8,372.0,116.0,9.9,49.3,0.6207
STN-03,2021-01-02 11:00:00,2.6,419.0,137.0,11.0,43.7,0.5517
STN-03,2021-01-02 12:00:00,2.3,344.0,129.0,12.1,40.7,
STN-03,2021-01-02 13:00:00,2.3,368.0,132.0,13.4,36.8,0.5394
STN-03,2021-01-02 14:00:00,1.8,261.0,124.0,13.4,35.2,0.5228
STN-03,2021-01-02 15:00:00,2.6,308.0,139.0,14.5,34.5,0.5289
STN-03,2021-01-02 16:00:00,3.4,431.0,165.0,12.3,43.2,0.5204
STN-03,2021-01-02 17:00:00,4.2,504.0,163.0,10.8,50.9,0.5705
STN-03,2021-01-02 18:00:00,3.9,464.0,141.0,10.4,52.6,0.5895
STN-03,2021-01-02 19:00:00,4.0,420.0,147.0,10.9,59.2,0.7033
STN-03,2021-01-02 20:00:00,3.7,408.0,149.0,9.4,64.3,0.7131
STN-03,2021-01-02 21:00:00,2.7,395.0,137.0,6.7,72.8,0.7204
STN-03,2021-01-02 22:00:00,2.3,333.0,110.0,6.4,76.8,0.7614
STN-03,2021-01-02 23:00:00,2.8,298.0,101.0,6.3,76.6,0.7497
STN-03,2021-01-03 00:00:00,2.9,294.0,107.0,6.2,82.8,0.8373
STN-03,2021-01-03 01:00:00,1.6,169.0,74.0,4.9,81.6,0.8066
STN-03,2021-01-03 02:00:00,1.5,223.0,76.0,2.6,87.5,0.7798
STN-03,2021-01-03 03:00:00,1.4,192.0,77.0,2.2,85.1,0.7528
STN-03,2021-01-03 04:00:00,1.0,178.0,54.0,3.4,84.0,0.7843
STN-03,2021-01-03 05:00:00,0.7,93.0,48.0,4.5,,0.8574
STN-03,2021-01-03 06:00:00,1.1,161.0,75.0,4.8,81.7,0.856
STN-03,2021-01-03 07:00:00,1.4,195.0,79.0,4.6,81.8,0.8655
STN-03,2021-01-03 08:00:00,2.6,380.0,112.0,5.4,84.2,0.9215
STN-03,2021-01-03 09:00:00,3.1,343.0,99.0,8.1,70.5,0.8993
STN-03,2021-01-03 10:00:00,2.6,334.0,96.0,10.1,65.8,0.9081
STN-03,2021-01-03 11:00:00,2.6,297.0,93.0,10.8,63.6,0.8927
STN-03,2021-01-03 12:00:00,3.0,310.0,86.0,13.4,57.3,0.8829
STN-03,2021-01-03 13:00:00,,291.0,101.0,12.7,58.1,0.8584
STN-03,2021-01-03 14:00:00,2.3,315.0,111.0,11.8,55.7,0.7852
STN-03,2021-01-03 15:00:00,2.7,305.0,98.0,13.0,54.9,0.8121
STN-03,2021-01-03 16:00:00,3.0,316.0,105.0,13.0,55.1,0.8115
STN-03,2021-01-03 17:00:00,2.8,356.0,111.0,11.3,58.7,0.8026
STN-03,2021-01-03 18:00:00,3.7,340.0,116.0,10.0,61.6,0.8411
STN-03,2021-01-03 19:00:00,5.0,445.0,141.0,9.1,66.5,0.8956
STN-03,2021-01-03 20:00:00,4.7,479.0,140.0,8.1,76.2,0.9895
STN-03,2021-01-03 21:00:00,3.4,446.0,145.0,8.5,77.5,1.0318
STN-03,2021-01-03 22:00:00,3.2,481.0,142.0,8.1,80.9,1.0643
STN-03,2021-01-03 23:00:00,3.3,501.0,159.0,5.1,84.4,0.9841
STN-03,2021-01-04 00:00:00,3.5,511.0,176.0,,81.1,0.9898
STN-03,2021-01-04 01:00:00,2.8,384.0,149.0,5.3,82.0,1.013
STN-03,2021-01-04 02:00:00,1.6,318.0,124.0,4.3,82.9,0.9508
STN-03,2021-01-04 03:00:00,1.7,341.0,128.0,3.3,78.9,0.897
STN-03,2021-01-04 04:00:00,0.6,286.0,112.0,2.1,85.2,0.8993
STN-03,2021-01-04 05:00:00,0.0,235.0,90.0,1.0,85.7,0.8909
STN-03,2021-01-04 06:00:00,0.1,245.0,108.0,-0.4,86.8,0.8901
STN-03,2021-01-04 07:00:00,2.3,447.0,153.0,1.7,81.4,0.8968
STN-03,2021-01-04 08:00:00,3.2,506.0,171.0,2.4,74.7,0.8689
STN-03,2021-01-04 09:00:00,3.1,551.0,186.0,4.2,61.7,0.7872
STN-03,2021-01-04 10:00:00,2.3,423.0,170.0,,53.6,0.7495
STN-03,2021-01-04 11:00:00,1.8,414.0,157.0,6.4,50.4,0.6914
STN-03,2021-01-04 12:00:00,1.6,340.0,143.0,8.1,49.6,0.7521
STN-03,2021-01-04 13:00:00,2.0,368.0,161.0,7.0,54.6,0.7654
STN-03,2021-01-04 14:00:00,1.9,396.0,155.0,7.1,54.7,0.7253
STN-03,2021-01-04 15:00:00,2.1,438.0,176.0,7.8,55.5,0.7777
STN-03,2021-01-04 16:00:00,1.6,367.0,164.0,7.4,49.1,0.6993
STN-03,2021-01-04 17:00:00,2.5,,191.0,7.1,48.8,0.7148
STN-03,2021-01-04 18:00:00,4.1,596.0,228.0,6.7,50.2,0.7171
STN-03,2021-01-04 19:00:00,3.7,484.0,209.0,4.1,53.9,0.6764
STN-03,2021-01-04 20:00:00,3.1,388.0,179.0,3.8,57.4,0.7223
STN-03,2021-01-04 21:00:00,2.3,386.0,168.0,3.1,58.5,0.7111
STN-03,2021-01-04 22:00:00,2.1,375.0,,3.7,60.9,0.7473
STN-03,2021-01-04 23:00:00,1.5,276.0,137.0,3.3,57.1,0.6767
